,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,Q43A,Q44A,Q45A,Q46A,Q47A,Q48A,Q49A,Q50A,Q51A,Q52A,Q53A,Q54A,Q55A,Q56A,T1A,T2A,T3A,T4A,T5A,T6A,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug9
3549,4,3,3,4,3,3,4,3,2,3,2,3,4,4,2,3,3,2,2,3,3,2,3,3,2,1,1,3,2,2,2,2,3,3,3,3,2,1,2,3,3,3,4,3,3,3,2,2,2,3,3,2,3,2,3,3,1,1,1,2,2,2,5,2,4,2,5,3,5,3,3,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,2,29,1,3,1,1,1,1,2,0,0,0,0,0,0,2,1,0
3550,4,3,2,3,3,4,3,2,2,4,4,2,2,3,2,3,1,2,2,3,1,2,4,3,2,2,1,3,4,2,2,4,4,4,4,3,3,4,4,4,4,4,2,2,1,2,2,2,3,1,3,1,4,4,3,3,1,2,2,2,1,1,1,6,7,1,7,5,3,1,7,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,4,3,2,2,54,1,2,2,6,1,3,1,1,0,0,0,0,0,2,1,0
3551,3,3,4,3,4,4,4,3,4,4,3,4,4,4,2,3,3,3,3,3,2,2,2,4,3,4,3,4,3,3,4,4,3,4,4,3,2,2,4,4,4,3,3,4,2,3,4,3,3,4,3,3,4,2,3,4,1,1,2,2,2,2,7,3,6,2,7,1,5,7,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4,2,1,1,49,1,6,1,6,2,2,2,0,0,0,0,0,0,4,0,0
3552,2,4,4,4,2,3,4,3,2,4,2,3,1,4,1,3,3,2,3,3,2,2,2,3,3,4,2,3,3,2,2,3,2,3,4,2,2,3,3,4,4,3,2,2,2,3,1,1,2,2,2,1,3,3,1,3,1,1,1,2,1,1,6,3,3,1,7,4,6,3,7,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,2,3,2,1,21,1,7,1,6,1,1,2,0,0,0,0,0,0,1,0,0
3553,3,4,2,3,3,3,3,2,2,4,2,4,2,3,3,2,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,2,3,3,3,2,4,2,3,3,2,1,3,2,3,4,3,4,3,1,1,2,2,2,1,6,1,5,4,7,4,7,1,6,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,49,2,1,3,6,1,1,2,2,0,0,0,0,3,2,1,0
3554,4,4,3,3,2,1,4,3,3,3,3,2,2,3,3,4,3,2,3,3,1,2,3,3,1,4,2,2,2,4,4,2,1,3,3,1,4,2,4,3,3,3,4,2,3,4,3,1,4,4,4,1,2,3,3,3,1,1,1,2,2,2,6,6,3,2,7,3,6,6,3,5,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,1,2,21,1,2,1,6,1,1,2,2,0,0,3,0,0,3,0,0
3555,3,3,3,3,3,2,3,2,2,3,3,3,2,4,2,4,1,2,2,2,1,2,3,3,1,3,2,2,3,1,2,2,3,3,3,2,2,1,2,2,3,2,3,4,3,3,3,4,4,3,4,3,2,4,3,4,2,2,2,1,2,2,6,5,3,5,6,1,5,3,3,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,23,1,1,2,6,2,1,4,2,2,2,2,3,3,2,0,0
3556,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,3,3,3,3,4,2,3,3,4,3,4,3,4,3,3,3,1,2,3,4,3,3,3,3,3,4,2,1,1,1,1,2,5,5,5,3,3,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,2,33,3,8,2,6,1,2,0,0,0,0,0,0,0,0,0,0
3557,3,3,3,4,3,2,4,3,2,2,2,3,1,4,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,1,1,1,3,1,3,1,1,1,3,1,2,2,4,4,4,4,4,4,3,4,4,3,4,4,4,4,1,1,2,1,2,2,6,2,3,7,7,2,5,7,1,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,2,2,23,1,1,2,6,2,1,1,2,0,0,0,2,0,2,3,0
3558,2,3,2,2,2,2,2,2,2,3,2,3,1,4,3,2,2,2,2,3,1,2,2,3,2,2,1,3,2,3,3,2,3,2,3,3,3,2,2,2,3,2,4,4,3,2,3,2,3,4,2,4,2,2,3,4,2,2,2,1,2,2,3,6,5,7,4,5,6,4,2,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,1,2,21,1,1,3,6,1,1,1,1,0,0,0,0,0,2,0,0
3559,3,2,3,3,3,3,3,2,3,4,2,3,3,2,2,2,3,2,3,2,2,3,3,4,3,3,3,3,2,3,3,3,2,3,3,4,3,3,2,3,4,3,2,4,2,3,3,3,3,3,2,3,3,3,2,4,1,2,2,2,2,1,3,3,6,3,5,5,5,2,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,2,2,1,41,1,7,3,6,1,2,1,0,0,0,0,0,0,0,0,0
3560,1,3,2,3,2,3,4,3,2,3,4,3,4,3,2,4,3,4,2,2,2,4,4,4,2,4,2,4,3,3,2,2,4,2,3,4,2,4,3,2,4,3,4,4,3,3,2,2,1,3,3,3,4,4,2,2,2,2,2,2,2,1,2,5,7,7,6,6,5,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,24,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3561,4,3,2,4,3,2,3,3,2,3,1,4,2,3,2,4,3,3,3,3,3,3,3,3,2,4,2,2,4,4,4,4,4,3,4,3,3,2,4,3,4,4,4,3,1,4,4,2,4,2,4,2,4,4,3,2,1,1,2,2,2,1,6,5,4,2,7,3,3,2,6,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,2,2,1,1,23,1,1,3,6,1,1,3,2,0,0,4,1,1,2,0,0
3562,2,3,2,3,3,3,3,2,3,3,3,2,3,4,3,4,3,3,3,4,3,3,2,3,3,3,2,4,2,1,2,2,2,2,3,3,1,1,2,2,3,2,3,4,2,2,3,3,2,3,2,3,3,4,3,3,2,2,2,1,2,2,4,3,7,5,6,4,7,1,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,2,1,47,2,6,1,6,2,2,1,0,0,0,0,0,0,0,0,0
3563,1,1,3,4,3,2,2,2,3,2,2,3,1,3,3,3,1,4,1,2,1,3,3,1,1,2,1,3,1,3,2,4,4,2,3,2,3,1,1,3,3,3,4,4,3,3,3,4,4,3,4,4,3,3,3,4,2,2,2,1,2,2,6,2,7,6,5,2,7,1,3,2,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4,3,2,2,23,2,1,2,7,1,1,1,3,0,0,0,0,0,2,0,0
3564,4,3,4,4,2,4,4,4,2,3,3,4,2,3,2,3,2,3,1,1,1,1,2,2,2,1,2,1,3,3,3,3,4,4,4,3,4,2,3,2,3,3,4,3,2,1,3,2,3,3,2,2,3,1,2,3,1,1,2,2,2,1,5,1,2,2,7,3,7,6,7,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4,2,1,1,29,1,2,3,6,1,1,3,3,3,0,2,0,2,3,0,0
3565,3,4,3,4,2,3,3,2,2,3,4,3,4,3,3,4,4,4,4,4,3,3,3,4,3,3,2,3,3,2,2,3,4,3,4,3,3,1,4,4,3,3,4,4,3,1,2,2,4,4,4,4,3,2,3,3,1,1,2,2,2,2,3,2,3,7,7,5,6,2,2,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,3,3,1,1,35,2,2,1,6,1,1,5,3,0,0,3,0,2,4,0,0
3566,3,3,4,3,3,2,2,2,3,4,2,3,2,2,1,3,4,3,3,3,4,2,1,4,3,4,3,4,1,2,2,1,3,1,3,3,2,4,2,2,2,2,4,4,3,2,1,4,4,4,1,3,3,3,2,4,2,2,1,2,2,2,6,2,6,1,5,2,7,2,7,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,1,69,1,6,1,6,1,2,8,2,0,3,0,0,0,3,2,0
3567,3,3,2,3,1,3,3,2,2,3,1,3,2,3,3,3,2,2,3,3,1,3,3,2,2,3,3,2,3,3,2,3,3,2,3,3,4,2,3,2,3,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,5,5,5,6,5,5,6,3,3,2,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,3,3,2,1,38,1,9,2,6,1,1,2,2,2,0,2,2,2,2,0,0
3568,2,3,3,4,3,2,3,2,3,3,4,4,3,4,3,2,4,3,4,3,4,2,3,4,3,4,3,3,1,3,4,3,4,2,2,3,3,2,4,3,3,2,1,2,4,3,3,2,4,2,4,2,2,3,2,3,1,1,1,1,1,1,7,6,5,2,6,1,6,5,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,48,1,6,1,6,1,2,3,3,0,0,0,0,0,3,0,0
3569,2,2,4,4,3,3,2,2,2,3,3,3,2,3,3,4,3,4,3,4,3,4,3,3,3,4,2,3,4,3,3,4,3,4,4,3,3,3,2,3,4,3,2,3,2,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,1,1,2,6,6,5,5,7,3,2,4,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,1,1,37,1,4,1,6,1,1,1,0,0,0,0,0,0,1,0,0
3570,2,3,4,3,1,4,3,2,2,2,2,4,2,4,2,3,3,2,3,3,2,3,2,3,3,4,2,2,2,2,3,2,3,2,3,2,3,1,3,3,3,2,4,4,3,4,2,4,4,4,4,4,4,4,3,4,2,2,2,1,2,2,3,3,5,7,6,7,6,3,2,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,2,2,1,30,1,1,1,6,2,1,2,3,0,0,2,0,1,1,2,0
3571,1,2,3,4,3,4,2,2,2,2,2,3,1,3,3,2,3,3,3,3,2,3,3,4,2,3,2,2,2,1,2,2,2,2,3,2,1,2,3,4,4,2,4,3,3,3,3,3,4,4,3,3,3,3,2,3,2,2,2,2,2,2,3,2,7,1,5,2,6,2,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,65,2,1,1,6,2,2,3,2,0,0,0,0,0,2,3,0
3572,2,2,3,4,3,1,2,2,2,3,4,3,2,4,1,3,2,2,2,2,1,2,3,3,2,4,1,2,4,3,3,3,4,3,4,3,4,3,3,2,3,2,3,4,3,3,2,3,2,3,3,2,3,3,3,3,2,2,2,1,2,1,2,4,6,1,5,7,6,2,7,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,2,42,1,2,1,6,1,2,2,1,0,0,0,0,0,2,1,0
3573,3,4,4,4,4,4,4,4,1,4,4,4,4,4,1,2,1,3,2,1,1,2,1,2,2,1,1,3,3,4,1,3,4,3,1,4,3,4,1,1,3,2,4,1,3,3,4,2,4,1,3,1,4,2,4,1,1,1,1,2,2,1,1,6,5,1,7,7,2,5,5,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,1,2,1,33,1,2,2,6,1,2,13,0,0,0,0,0,0,3,0,0
3574,1,3,3,2,4,3,2,2,2,3,1,2,1,2,2,3,3,2,3,1,2,2,3,4,3,3,3,3,2,1,3,1,3,2,3,2,1,2,1,2,2,2,3,3,3,3,3,3,4,4,4,4,3,4,3,4,2,1,2,2,2,2,2,1,6,3,5,6,6,3,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,41,1,6,1,6,2,1,3,1,0,0,0,0,0,2,3,0
3575,2,2,2,3,3,4,3,3,4,3,2,3,4,4,3,3,3,1,3,3,4,2,3,4,3,3,2,2,1,4,3,2,2,2,1,2,4,1,2,2,2,1,4,3,3,3,2,2,4,3,3,3,4,3,3,3,1,1,1,1,2,2,6,3,2,6,5,1,6,5,4,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,4,2,1,1,26,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0,0
3576,2,2,2,3,2,3,2,2,2,2,2,3,1,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,2,2,2,1,3,2,3,2,3,3,3,3,3,4,4,4,3,3,3,3,3,4,2,2,2,1,2,2,3,3,5,6,5,5,6,4,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,34,1,2,5,6,1,1,2,3,3,4,2,0,3,3,2,0
3577,2,3,2,4,4,3,3,3,3,3,2,2,2,3,3,4,3,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2,3,2,3,2,4,3,3,3,2,4,3,2,2,4,3,3,2,3,3,3,3,4,1,1,2,1,2,2,4,2,6,4,7,6,7,1,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,65,1,1,1,6,1,3,1,2,0,0,0,0,0,2,1,0
3578,2,3,3,3,3,2,4,3,2,2,3,2,3,3,4,4,3,4,3,2,2,4,3,4,3,3,2,3,3,2,2,4,3,2,4,2,2,2,2,3,3,2,3,4,2,3,2,3,3,4,2,2,2,2,3,4,1,1,2,1,1,2,3,2,6,5,6,6,6,1,2,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,19,1,4,3,6,2,1,2,2,0,0,0,0,0,2,0,0
3579,3,3,3,4,2,1,3,3,2,3,2,4,2,4,2,4,2,2,3,1,1,4,2,3,2,2,1,2,4,3,3,4,4,3,3,2,3,1,3,2,3,4,2,3,1,4,3,1,4,3,4,2,3,4,2,3,1,2,1,1,1,2,1,6,3,6,7,7,6,6,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,29,1,1,1,6,2,1,2,0,0,0,0,0,0,3,3,0
3580,4,3,3,4,4,2,4,4,4,4,2,4,4,2,3,2,2,2,3,3,1,3,3,3,2,3,1,3,2,4,3,3,3,3,4,4,2,3,2,3,3,2,3,3,3,4,3,3,4,4,4,4,4,3,3,4,2,1,2,1,2,1,2,1,7,1,6,3,7,1,7,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4,1,2,1,48,1,1,1,6,1,2,4,2,2,3,2,0,0,2,2,0
3581,4,3,3,2,2,1,4,3,1,4,3,4,2,3,3,1,1,3,2,1,1,3,3,3,2,2,1,2,1,3,3,2,4,2,1,3,3,2,1,2,3,2,3,4,3,3,2,2,2,3,3,1,3,2,4,4,1,1,2,2,2,1,6,2,6,5,7,5,5,2,6,4,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,1,3,1,22,1,1,2,6,1,1,2,2,0,0,0,2,3,2,3,0
3582,2,3,4,4,4,4,4,4,4,4,3,4,3,3,2,3,1,4,2,3,1,2,3,2,2,2,2,2,2,3,1,3,3,3,4,3,3,3,3,3,4,2,3,3,2,4,3,3,4,3,4,4,4,3,2,3,1,1,2,2,2,2,7,3,5,5,7,1,5,5,5,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,49,1,1,2,6,1,2,3,2,2,2,1,0,0,2,1,0
3583,3,3,4,3,4,2,3,4,3,3,2,3,2,3,3,3,2,4,2,2,2,2,3,4,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,4,4,3,4,4,4,4,4,3,3,3,4,2,3,3,2,4,1,1,2,1,2,2,3,1,5,1,6,1,5,4,6,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,42,1,12,1,6,2,2,2,1,0,0,0,0,0,2,3,0
3584,3,3,3,4,4,3,3,4,3,3,2,3,2,3,2,2,2,3,2,2,2,2,3,4,1,3,2,1,2,1,2,2,3,3,2,3,1,2,1,2,2,2,3,3,4,3,2,4,3,4,3,4,3,3,3,3,1,1,2,1,2,2,6,3,5,5,7,5,7,5,6,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,1,2,1,30,1,12,5,6,1,1,2,2,0,0,0,0,0,2,2,0
3585,3,3,3,4,2,4,3,3,3,3,2,4,3,4,3,4,3,2,3,3,3,2,3,3,3,3,3,1,2,3,3,2,3,2,3,2,3,1,2,1,2,2,3,4,3,3,4,4,3,3,4,4,4,3,3,4,1,1,2,1,2,2,6,2,5,6,6,2,6,5,5,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,2,1,1,22,1,6,1,6,2,1,2,2,0,0,0,0,0,2,0,0
3586,3,2,2,3,3,3,3,4,4,4,3,4,3,3,4,4,2,4,2,2,2,2,3,3,2,2,2,3,3,3,4,3,4,3,4,3,3,2,3,4,4,3,3,3,2,2,2,3,4,3,3,4,3,3,3,3,1,2,2,2,1,1,2,5,7,3,6,4,5,1,6,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,4,3,2,1,43,3,1,2,6,1,2,1,1,4,4,0,0,4,1,4,0
3587,3,2,3,4,4,3,3,3,2,2,3,3,3,4,3,2,3,1,3,3,3,2,3,4,3,1,3,3,2,4,3,3,4,4,4,3,4,3,1,3,3,3,2,2,2,2,3,2,2,2,3,2,3,3,4,3,2,1,2,2,2,1,5,5,6,2,7,4,5,2,7,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,1,2,1,64,2,12,1,6,1,3,7,3,0,0,0,0,0,3,1,0
3588,3,3,4,4,3,4,3,3,4,3,2,3,2,3,3,3,1,2,2,2,1,3,3,4,1,2,2,2,3,1,4,3,3,3,3,3,1,1,1,3,3,2,4,4,3,2,4,3,2,3,2,4,4,3,1,4,2,2,2,2,2,1,3,3,5,2,7,5,6,3,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,2,2,55,1,12,3,6,1,2,3,1,0,0,0,0,0,3,0,0
3589,2,2,3,4,2,4,3,2,3,2,2,4,2,4,2,4,3,3,3,3,2,2,3,3,3,2,2,2,2,3,3,2,4,3,3,2,3,2,4,3,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,1,2,1,2,2,2,5,5,6,6,6,7,5,3,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,1,2,1,26,3,6,2,6,1,1,2,0,0,0,2,0,0,2,2,0
3590,3,2,4,3,4,2,4,3,3,3,3,4,3,1,3,2,3,3,3,2,3,2,3,3,3,3,2,2,4,4,3,4,2,4,2,3,3,4,2,2,3,3,4,4,3,2,2,2,3,4,3,4,3,2,3,4,1,1,2,2,1,1,5,5,6,2,7,3,5,5,7,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,25,1,7,1,6,2,1,2,2,2,0,2,0,0,2,1,0
3591,3,3,3,3,2,3,4,3,2,2,4,2,2,3,3,3,3,4,3,2,4,2,3,4,3,3,3,2,2,4,2,2,3,4,3,3,4,2,2,2,3,2,3,4,2,3,2,4,4,3,3,3,3,3,3,3,1,1,2,1,2,1,6,2,7,1,6,2,7,1,6,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,2,2,1,43,1,6,1,6,2,2,3,0,0,0,0,0,0,0,0,0
3592,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,2,2,2,2,3,2,1,3,2,3,3,3,2,4,2,2,3,4,3,4,4,3,1,4,3,4,3,4,4,2,2,3,4,4,3,2,4,4,3,4,4,2,1,2,2,2,2,7,3,4,4,6,1,5,5,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,1,20,1,6,2,6,2,1,2,2,1,0,2,3,0,3,1,0
3593,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,4,3,3,3,2,1,3,3,4,3,3,1,2,2,2,3,3,3,2,3,3,2,3,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,4,1,1,2,2,2,2,5,2,6,5,6,3,6,2,6,2,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,3,1,2,1,25,1,12,1,6,1,2,3,1,3,0,2,2,1,3,3,0
3594,2,2,2,3,2,3,3,3,1,3,2,3,1,3,3,2,4,3,3,4,2,3,3,4,3,3,2,3,2,3,2,3,2,2,4,4,2,4,3,4,4,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,1,2,1,1,1,1,5,5,6,4,5,2,4,1,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,37,1,2,2,6,1,3,2,1,2,0,0,0,0,2,3,0
3595,1,1,1,4,1,3,2,1,3,3,1,3,1,3,4,3,2,4,3,2,3,4,4,2,3,2,3,4,1,1,3,1,3,1,2,3,1,3,2,4,3,1,4,4,3,3,1,4,4,4,4,4,4,3,4,2,2,1,2,1,2,1,1,3,6,7,1,5,3,7,2,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,3,2,2,1,27,2,4,1,6,2,1,1,0,0,0,0,0,0,2,2,0
3596,3,3,3,3,2,4,3,3,2,4,2,4,2,4,3,2,4,2,2,2,1,2,3,3,3,2,2,2,1,2,2,3,2,1,3,3,2,1,2,2,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,1,2,2,2,2,3,2,5,7,6,5,7,5,5,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,26,1,2,2,6,2,1,3,2,0,0,0,0,0,3,3,0
3597,4,3,4,2,3,4,4,3,3,4,4,3,4,3,1,3,1,2,1,2,2,2,1,2,1,2,1,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,1,2,2,3,1,1,2,1,4,1,3,1,1,1,1,2,1,2,1,1,7,6,6,1,7,1,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,26,1,4,1,6,1,1,2,3,2,0,0,0,0,2,0,0
3598,3,3,3,4,4,4,3,2,2,3,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,2,4,4,4,3,4,3,3,3,3,3,2,2,3,2,3,2,2,2,2,3,3,2,2,4,2,3,2,2,2,2,2,2,1,5,2,5,1,5,6,5,1,7,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,43,1,7,1,6,2,2,2,1,0,0,0,0,0,1,0,0
3599,3,3,3,4,2,3,3,3,2,3,2,4,2,4,2,3,2,2,3,2,3,3,3,3,3,2,3,3,4,2,4,4,4,3,4,3,3,3,4,3,3,3,3,3,2,4,3,2,4,3,4,2,4,2,3,4,1,2,2,1,2,1,1,4,7,4,6,6,4,2,6,4,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,3,2,1,1,28,3,6,1,6,1,2,2,2,0,0,0,0,2,2,0,0
3600,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3,2,2,3,3,2,4,4,3,3,3,4,4,4,3,4,3,3,3,4,1,1,2,2,2,2,6,5,5,5,6,4,7,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,22,1,1,1,6,1,1,1,2,3,0,2,3,0,2,1,0
3601,4,4,4,4,2,3,4,3,2,3,4,3,3,4,2,2,1,2,2,3,2,2,4,2,1,2,3,4,3,3,3,3,2,3,4,4,2,3,1,4,4,2,3,4,2,3,3,3,3,3,4,2,3,1,4,3,1,1,2,2,2,1,6,4,7,3,6,1,5,5,5,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,2,1,20,1,4,1,6,1,1,3,2,1,0,2,2,0,1,0,1
3602,3,2,3,4,3,2,3,3,2,3,2,4,2,4,3,3,3,1,3,3,2,2,4,4,2,2,2,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,2,3,2,3,3,3,4,2,4,2,4,4,2,3,1,2,2,1,1,1,2,5,6,2,6,6,4,2,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,59,2,2,3,6,1,2,8,2,0,0,0,0,0,2,0,0
3603,2,3,2,3,2,2,3,2,2,3,2,3,4,2,4,3,3,3,3,2,2,3,3,4,3,3,2,3,2,3,3,3,3,2,2,3,3,3,1,3,3,2,3,4,2,3,3,3,3,3,3,4,2,2,3,4,2,2,2,1,2,1,5,6,7,6,6,3,6,1,3,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,3,1,25,1,1,1,6,1,1,2,2,0,0,0,0,0,3,1,0
3604,1,2,3,3,2,3,1,1,3,3,1,3,1,4,4,3,3,1,3,3,2,2,4,3,2,4,2,3,1,3,2,3,4,3,1,3,3,3,1,2,3,3,3,4,2,1,2,3,2,4,3,4,3,4,2,4,2,1,2,1,2,2,2,1,7,2,2,3,7,6,7,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,51,1,1,1,6,1,2,3,2,3,2,0,0,0,3,1,0
3605,3,3,4,4,2,2,3,4,3,3,3,4,3,4,2,2,1,3,3,1,1,3,2,3,1,3,1,2,2,4,1,3,4,3,3,3,4,4,1,4,4,3,2,2,2,2,2,2,2,3,2,2,4,2,3,3,1,1,2,2,1,1,5,4,3,1,7,1,5,2,6,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,32,1,1,1,6,1,2,3,2,0,0,0,0,0,2,1,0
3606,2,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,2,4,3,4,3,4,2,3,3,3,3,3,3,2,4,4,3,2,3,3,4,3,2,3,2,3,2,2,2,2,3,3,2,3,3,2,1,1,2,1,1,1,6,6,6,2,6,1,3,1,4,3,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,2,2,2,32,1,1,1,6,1,1,3,1,2,0,0,0,0,2,2,0
3607,2,2,3,4,2,4,3,3,2,3,3,3,3,3,3,2,2,2,3,3,1,3,3,2,2,2,1,2,3,2,3,3,4,3,4,2,3,3,2,2,3,2,3,4,3,3,2,4,3,4,2,4,4,4,3,4,2,1,2,2,2,2,3,5,6,5,7,5,6,3,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,39,1,1,2,6,1,1,1,1,0,0,0,2,1,2,2,0
3608,4,4,2,4,2,2,3,3,1,3,2,4,2,3,2,4,2,1,2,2,1,1,2,3,1,2,1,1,3,2,2,3,3,4,3,3,2,1,1,1,1,2,2,3,1,3,4,4,2,2,3,1,3,2,3,2,1,1,1,2,1,1,2,5,5,1,7,6,5,5,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,52,1,1,3,6,2,3,0,0,0,0,0,0,0,0,0,0
3609,3,4,4,4,2,3,3,3,2,3,2,4,3,3,3,3,1,2,2,2,4,2,2,3,1,3,3,2,4,3,4,4,4,4,3,3,4,2,2,2,3,4,3,2,3,3,3,3,1,2,3,3,3,2,3,3,1,2,2,2,2,1,2,5,5,3,5,5,3,6,6,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,4,1,1,1,28,1,4,1,6,2,1,8,0,0,0,0,0,0,2,0,0
